,SHA256,NOME,PACOTE,API_MIN,API,vt_detection,CLASS,VT_Malware_Deteccao,AZ_Malware_Deteccao;
98272,63001ff92c807ec931100408403e3b4d89511c6a101b0b7ca3770303693eedf6,Modern Battle Shooting 2018,com.Cgames.ModernBattleSniper3dwarfare.ShootingGames,16,28,0,0,0,0;
98273,6300371a1b24c86cc6531a2b4237b4699ffb4e157c80f649e4f25d96960d88d4,Oracle Cards,air.com.indiegoes.oraclecards,14,26,0,0,0,0;
98274,630037d0f57ab8df4189910a37e5ddc7ec6b192d7c95bb8048df9c05be495f34,诚品快拍,com.lingdong.client.android,12,23,5,1,7,5;
98275,6300527de369fb61fa4db80aec8583c1a8e5fb3c64c084696ce5dd86fcb4f81e,Dispatch Workflow,eurekatechnology.dispatch.mobile.android.workflow,16,29,0,0,1,0;
98276,63005306bd51fa8ff0a3a6dc58d9cb31d12f32983679f17097dafcca973609df,AadharCard Loan 2018-19,com.aadharcardloan.finance.udai,16,28,2,1,1,2;
98277,63006522d78dcb15d1fc7b5fc640e2be580420b02185ee3bd2fcd578c85cb2cf,Gold beautiful places,com.seorabby.Goldbeautifulplaces,19,28,0,0,0,0;
98278,630071084cce235a11bbb3cf074aef9529d936d49d9700019b81daec6d2eeac3,轻轻老师,com.qingqing.teacher,16,27,2,1,2,2;
98279,63008457284732719a9f1c11838fe46e9a18f0b668948efc7f32035d9d52dcb1,Karnataka Police Exam App ,com.nilesh9xm2.Karnataka_Police_Exam_App,14,22,1,1,1,1;
98280,6300ade4794675582d33b43a9f0b1cab174cfe140672eb81bc3cd9be380c878d,Vr Nature 360,com.linkapps.vrnature,15,26,0,0,0,0;
98281,6300b52aa8798b20ba031a0121ad121bf616aa1c4fc414feb5986634d6173e73,Restaurant Mania,crazygames.games.rm,14,26,0,0,0,0;
98282,6300b6f7572d2c721551aa5e293810e48391a666ed19fc2402414de71a27a1d0,BattlePop,com.quickturtle.SummonsPop,14,26,0,0,0,0;
98283,6300bf36f92e87881a5f67e073efbf5284df05ba2552e83336c54de8b5971c01,20 000 Cogs,air.com.airapport.A20000.cogs.under.sea.nemo.steampunk,14,30,1,1,1,1;
98284,6300c0a3c27ea34c0166347362e1db62d94782c25b319689f49b99099f555939,Troll Quest Silly Test 2,air.com.azerion.sillytest2,21,29,0,0,0,0;
98285,6300d693b7134093379c152dfe560aa9ffce99f9ed4e941898d20db08222cc5b,ប្រជុំធម៌រំដោះគ្រោះទាំង ១២ឆ្នាំ,khmtorrt_dicc.com,19,29,1,1,1,1;
98286,6300ebf070c5f9c717b35aa04cba929851481e11a23f5ed91c77266fc578ad59,期货交易,com.qihuojiaoyi.future,8,21,0,0,0,0;
98287,6300fa6c2374017f1609232507fcecaeb34fc4fffe83e9cc8e47b8c5c1eba0c3,PeakView,com.PeakView,14,26,0,0,0,0;
98288,63010c8ac8fb57cb60bc2a2227730ac1ecc5e6b02d974af88405b2aa0d67ec1a,Pharaoh Slots,com.braendonwoods.pharaohslots,22,30,8,1,5,8;
98289,63011846bf1978684622a59de3de37fd9ddf7b51e0f0e66ee0b0b7bb14d603c2,All Geography Quiz,com.GeographyGkBengali,21,29,1,1,1,1;
98290,63011e1c6834b9674affeabdba3e609c317d5da8499117063b894cf49943b7f1,Free VIPs and Diamonds,us.freevip.blockstarplanet,9,21,0,0,0,0;
98291,63012020d280f82608e6dc2b1e04250ece677013e5a16b5796f5ec1b888a6e4f,Wallpapers of Persona,com.boyslover1984team,11,22,0,0,0,0;
98292,63012049663b76bbd514e2d22c7b383fba83f0fbbfd49d2853e22251ab0fe30b,Modern Sniper Cover Fire Shooting 2018,com.flyingtrapgames.modren.sniper.shooting.combat,21,27,0,0,0,0;
98293,63012053469cf892cf9ffadb10740da89a7db836ddc5b76e5a75f8ab6f3a9337,BAHRAIN JOBS,com.Bahrain.Jobs.Manama.jobs,19,28,0,0,1,0;
98294,6301206b1c8bbee73348f36519ed931fa3ce61795f058ab7e2fcc68f805050e1,Gangster Panther,com.gangster.black.pantther.rope.hero,16,29,0,0,0,0;
98295,630136b167d265e036ac15eef367e6ccee31bedc8259cf531ee43a543d7101e5,NU Beter Duits,com.orangegears.nubeterduits,15,26,0,0,1,0;
98296,63013dd0d1f1b5a3ae9a58b1904aa208bdefdbd45df4f6e1ef0e238f78654f75,Muscf,com.aplicacionmusicadescargar.mellisa,14,26,2,1,1,2;
98297,63014afd5a2794b9a75d5be4bd18789ada05f406b5fbfb49ba8a3d756a70d0de,Heretic Gods,com.curacha.hereticgods,16,27,0,0,0,0;
98298,630156793244f464786c1392832ce288dea11cc2584e2e88913b9bca0a49241f,Cara Cek Saldo Bank Bjb di HP Android Forex Tranding Online,com.caraceksaldobankbjbdihpandroid.forextrandingonline,15,26,0,0,0,0;
98299,63015e88af4b594ec10998c9d05f992ef8d368f06d48d27a2ec565a9f9e66bd5,Girls Escape Room,air.TTNG.EscapeGameA43,21,29,0,0,0,0;
98300,630172a9819e76be02c048623581bf6f5a3d0ba44c9d9266391bea10497482d0,Shadow Of Death,com.Zonmob.ShadowofDeath.FightingGames,16,28,0,0,0,0;
98301,630193096174a4e214985f412ae6d7a5176432a0bfad72e0fd6a3d76b65d9fdc,福特派,com.ford.fordpasscn,21,26,0,0,0,0;
98302,63019cd31fd672cb4a49c3696ca339fb21f41da5efc29070cad01b7812d9d878,周易起名取名,com.xieyuehui.xyh.GetName,15,25,3,1,9,3;
98303,6301ab8088831a93e21f8c1998c5d1e4905a72e097bb24ce4476d86251c42610,Bheem Race,com.junesoftware.nazara.cbrace,15,26,1,1,0,1;
98304,6301ba5c74965fe9332efb8bfadeff6d509792dc313826f8f8026fac42b5efc7,King of maze puzzle,com.game.king.maze.puzzle,19,28,0,0,0,0;
98305,6301c180d1ac7584ac1279ee35c6c5558b60939146887382fc944b1d827398c5,口袋香港,com.didaohk,16,26,0,0,0,0;
98306,6301c9f89d69d6ba3211889d96adca0a6b0e8e9b06c13668013d2ec4bfccabdc,Gunstar Heroes,com.sega.gunstar.classic,19,28,0,0,1,0;
98307,6301d039b347edbfb33275db301641f96e7c539272c2a0fb961f8fcffbf3691a,Star Taxis,com.startaxis.newport,16,23,0,0,0,0;
98308,6301da84ba398c81187062a97fcdd549c3f563a1d0aa534356492e194e1b9de7,Cara Membuat Tumis Ayam mesothelioma law firm,com.caramembuattumisayam.resepmasakandanminuman.toptrandresepmasakanapps.mesotheliomalawfirm,15,26,0,0,0,0;
98309,6301fd099e10e04d4c7a23326b71b98a64126e461cae5172c7627c32fabae833,BrawlStars ColoringBook,air.com.voxen.BSCB,21,29,0,0,0,0;
98310,6301fe0a0799c0ef407af100870dd1ae08da7e461841cbe99d74516567b16429,Super Good Rabbit: Life Saver,com.goodper.rabbits,15,28,0,0,0,0;
98311,63021ead81bfb46e4fb46e7b3e9b26287089faf584ca978ecbf95a577b010279,会课学生版,com.huitong.client,16,28,1,1,1,1;
98312,63023514ec9f61061a29cf9268ee0701022cd5a9747abaed091f82561fd545d4,Made_4_Nepal,com.aaishatech92.Made_4_Nepal,19,26,0,0,0,0;
98313,63024ad832f7cd2b16c8ed7ef8ab377fb7a7ad42b693a06d7c9c7db3878ec923,Blade Toy - Burst Super Power 2019,com.Blade.Toy.Burst.Super.Power,16,26,1,1,1,1;
98314,6302605635e8ef4f3c9ef90f21bf6d1a7134b3a1359476c3c036d8a5e5afdaf0,Tempo,air.com.vkdgames.tempo,14,26,0,0,0,0;
98315,630294de9f356b738b09b26ea9055549f40c4a52ab991f8c5f543f369bd180e3,Angelina Jolie Wallpapers,com.hdwallpapersinc.Angelina_Jolie_Wallpapers,19,28,0,0,1,0;
98316,6302a31c7ac14f09eee9e57eba4662a60ee1f742e32f02b21d15d4ab4a496ceb,QR Scanner And QR Generator,com.leodos27.QRcode_scanner,16,26,2,1,1,2;
98317,6302a3b1061ca079200227620a49f7f5238f9a2b58475cb1207cd60dd16ffc81,PHZH Mobile,com.phzh.PHZHmobile,19,29,1,1,0,1;
98318,6302c476c4d1afd64cf8fa02240c308c8ec5c17d35e01f18092acd6b5dd0f5eb,GIC ARM,appinventor.ai_king_mamus.GIC_ARM,14,26,1,1,1,1;
98319,6302c6604fcda527c182c1bd4cf4bec225a8f8ab341cf1e80f6f18d6a8b3ef05,ダンスト,jp.co.eitarosoft.dancetrips,16,27,0,0,0,0;
98320,6302ebd08c9580a22fb77a15e201632554c80bb918a52f83ebaeb1cde837bad9,LoadLine,com.barnhart.loadline.android,23,30,0,0,0,0;
98321,6302ee58239744d132af9c1118fd697fd750cf85647edfb3231d064f52628609,用药助手,cn.dxy.medicinehelper,23,28,0,0,1,0;
98322,6302ef7b6e407be3a0ed11fcaf173e9415804872cd494efcfbe4d270e1855271,Photo Cutly,photoeditor.photocut.background.eraser.collagemaker.cutout,21,29,0,0,0,0;
98323,630300bfd7c59fc5a45e5e89b73fd8aeca697ac6e5823b3b1be9db46dc930c3c,Promises,com.app.p8445DG,10,26,0,0,0,0;
98324,63031cb337dd077c83c11027a95a135a6f6e178e4159355197e9bdd6c7d31e98,Cartão Luiza,com.cartaoluiza.app,17,27,0,0,0,0;
98325,63032896445d1323ce37eb36e7a3c368abc1f55b576337ca9f468d0a3f8a6c3e,YourDrsQA,com.SkycliffIT.Yourdrs.MobileQA,19,28,0,0,0,0;
98326,63036b0b9ecaaf2c3f637b47ed306de616cc677ed002d7fd9d640763d4a24f1a,盘丝洞,com.psd,19,27,4,1,4,4;
98327,6303986b44b1ef70aab7a9a108294e4f27a05e9e6828b94ff6015034940c1173,Teachers of Substance,tosapp.net.android,16,28,0,0,0,0;
98328,63039b683e3e50a554181c28dd83fe0b146f955670e1ef1d1fb5c6f71a9b6097,知乎,com.zhihu.android,21,26,1,1,1,1;
98329,63039ea7872490c8db5786c515696f90775ebeeeb3e3aa799d1b642c9ea50c63,توم وجيرى,com.ammmar.bt,9,29,0,0,0,0;
98330,6303b2a87fa036e18e46a48c2ea35e782df9b804b2cb2a72d00374b9de73056f,Glint,glint.kustom.pack,21,26,0,0,0,0;
98331,6303b6a0d43692ac73e0ac7181ca15a48e871761cdf89ea308f9443c73e2e732,My Love Girl Friend,com.games.MyLoveGirlFriend,10,24,1,1,1,1;
98332,6303c926f950cf5a2880549ea895dcbc35ac28fab899eb50c55aba8a3a28c8d1,Kiss kiss,com.topface.kisskiss,16,26,0,0,0,0;
98333,6303d4d88524c1a777bec7c42d2c030e1fb44b7e170be02d3a3d24ae4a9b25b6,Successful_Life,com.creatortask.Successful_Life,14,22,1,1,1,1;
98334,6303f61c27845c9b121fa99c64da34114341c7c1b8cd3ba8ffb494d4052450f8,央视影音,cn.cntv,19,28,0,0,0,0;
98335,63043ef6d1749692d8c15f94a68021b62a21ea6dbc47969258a70128dc2fcba7,趣走,com.tidu.sports.quzou,21,28,8,1,8,8;
98336,63043fb99ab83c9d4554e626346282f4c5b3b53dc6253a6a63ed1de91284ec13,Hairstyle 2020,com.abaru.hairstyle,9,30,0,0,0,0;
98337,6304421f9fa707e645ef4c9e6f0de2620553b0367d5e7ac5a8996c584b5f3294,2021 Botswana Calendar,appinventor.ai_rainbowcrosshk.Botswana_Calendar_2021,7,29,2,1,1,2;
98338,63046055d7f1cab03568ea7a1538c733a375b432ae4167ed90aa3997300bea49,LCS On The Go,com.appazur.lcs,16,27,1,1,0,1;
98339,63046a1bd866585ac5d05c4942848a191e8d1ee843df8d1c6a4ce992f7ce22ed,Warships Universe,com.gamespire.warships,16,26,0,0,0,0;
98340,630476a3997b5726996902c2a3a1e758749b492573edca64dd5db9f0aa4815d6,Music Player,com.musicplayer.equilizer.mp3player,21,29,0,0,0,0;
98341,630483bbab717fd0eda7e8b3d3137e645a98d1555e925fcb7ff27597c4eaae40,Panic Diary,com.appybuilder.templatebase_TF.PanicDiary,21,28,0,0,1,0;
98342,63048595fca8c2c6d6d987e17bbb6e1755b42e371fad7d11434f030b51b13ded,Empires Puzzles,com.zabadi.empire,16,29,0,0,0,0;
98343,6304ae1e57f84251c925edc360a61f8a9633c801da697584f30e122f15d4c1f1,BigFarmNet Layer,com.bigdutchman.bfm.layer,14,26,0,0,0,0;
98344,6304b1d8a2390e2446ce18b17020bde5aeeb527c55757d2713ed1bddeac142c6,Hit Me Baby,com.actioncrab.hitmebaby,16,27,0,0,0,0;
98345,6304ba8f50b6be43c74d49025ef3bc22f9ce359cadbb5a2a5742d3047907a7d9,Baby Lion Caring,air.net.chicworld.babylioncaring,14,29,0,0,0,0;
98346,6304d7de97cedc859f86903a4244336766ed2693c6ca0b737ac112ceafc4368a,Doa Menyembelih Hewan Terlengkap Forex Trading Platforms,com.doamenyembelihhewan.amalandoadanajian.forextradingplatforms,15,23,1,1,0,1;
98347,6304db6998c1926f920084dab693ae4717b1b1876f69e7d17710a72f7c328946,沃乃荟,com.example.liuyi.youpinhui,21,29,3,1,3,3;
98348,6304e4a7e6a283c2b443602e87ff2cb42d4146352996b99da42174be34c3933f,Brain School,air.xyz.childnet.brainschool,22,30,0,0,0,0;
98349,6304e95adb9ca7c7f0e073c2c14fdd79666967dd87a14c818531588115787778,Christmas Tree Theme,christmas.festivel.red.gold.merry,15,28,0,0,0,0;
98350,6304fdf89995fdb95254ed2938bb1af30987171eac9eea9e507cc4a58cd1e718,Hale Area Schools,com.appazur.haleschools,21,29,0,0,0,0;
98351,6305141dd6b4838a5fdd6239e499a6743303fe243b6abbb01b25b0ca17179d16,醒购,com.xgbuy.xg,16,26,8,1,12,8;
98352,63051c4f72345aef3132d80f4dabb137eab66db6311a62f5ea748ec5e0a4d235,Mod Craft Fortress for MCPE,com.AnDieGames.ModCraftFortressforMCPE,16,27,0,0,0,0;
98353,63051cacfe65f93f3458f06b34c23c15619c4ef8bbdc1494be0439ac5065d2eb,Milli Naghmy,com.atozapps.millinaghmy,14,26,0,0,0,0;
98354,630525a0d47821dec5ecec20ae2e88b325a3953f1b0018334d6f12744d7cfd4c,Crusaders,com.nhnent.SKQUEST,16,28,0,0,0,0;
98355,63052b850479429a6e716d94e8ab40a61c8f9d6f7098814319663c74a208b987,Gameplay Beta,com.ea.gp.fifamobilebeta,16,28,0,0,0,0;
98356,630542f6f6e43a8515e5454bce1bcf8f38303efc1d75131d8d78df9203d23c7f,Fysio Fitness Visscher,com.concapps.visscher,14,27,0,0,0,0;
98357,63054871c856e88cc7708b3b77a47925be8148d3f5c748a1d13458f2533d1b3d,HST App,de.vrr.hstmobileapp,15,26,0,0,0,0;
98358,630588acbe392f7bcd74a5d8c584026ea45de1b704f983d55bfaf0e1b0378769,Math Calculator,com.mathcalculator.solvebycamera.scanmath,21,28,0,0,0,0;
98359,63058e43365d31ad151cb70d70c472d8907883124aab24b0dcd6572e3748ce2d,Horoscope Antares,ru.smartbear.programs.horoscopenew,15,27,0,0,0,0;
98360,63059242dbed2d73b2efffc818066ffa22427aff5d5c45a552fdaefe632e6679,Intro Templates,com.introtemplates.intromusic.intromaker,21,26,2,1,2,2;
98361,6305956726f08715212fa3de845fbe6e7bd9c1abb764fd4ca6bbdd99efcc8073,Barbers Client,com.barbers.user.barber,15,28,0,0,0,0;
98362,6305a21d441ba41f9d5623f962056f5aad3396c175563016c62f1d4d7642bc18,Compsognathus Simulator,ak.compsim,16,29,0,0,0,0;
98363,6305a51440f3425c677dd9688ed4d8d60cba1b3fd9119b9e0f8d4cb0a5d2e2d7,Pink Love Butterfly Keyboard,keyboard.theme.pink.love.butterfly,15,28,0,0,0,0;
98364,6305b456655e4be547b4a4b562803f7fe2d0cc3eb502913ff14c519009043524,LastCraft,last.craft.pixel.survival,16,27,0,0,0,0;
98365,6305b8bc5c6beb712755d5abcb2702a9e9217d56c57549fa199767274ec4cd75,Slingshot Championship,com.mobirix.slingshot,15,26,0,0,0,0;
98366,6305b955704db60f69baca831cc32a99b2bc6138c8a411e7e723b4a6a0382768,WPS Connect,com.wpsconnect.deveeapp,15,28,0,0,0,0;
98367,6305baf90a2ac3b6595946c2085d552efd0477841258acdc4b8b8a35e9dd6dba,Reimagining the Examen,com.gmail.dtaylor.loyola.DailyExamen,15,27,0,0,0,0;
98368,6305bf2073769a44e114347ccb64b2373255389991b988528b2aad786021bf13,金道贵金属,com.gwtsz.gts,15,27,5,1,5,5;
98369,6305d2fe82f761d0ddbb52b60cf513472c699d8a881302b0086e46505841a30b,邦购商城,com.istone.activity,19,23,6,1,6,6;
98370,6305d5bec8c559b95d8c61d9e576ceaea5ae1c6a6d5ad98c283f4c891eba2fcb,Forexway,com.forexway.learn,21,30,6,1,6,6;
98371,63060dc9dd35aebbdf70a002d87c1ba6f07b6c5eca4124fccb1248bcea0d8160,LoonDossier,nl.roosroos.mijn.loon.dossier,23,30,0,0,0,0;
98372,630623cdeddf94e035fc6816450d30f75faa3e8a8d4abe55947edf443772f456,Need for Race Cars,com.poooooo.needforracecarss1,21,28,0,0,0,0;
98373,63063bfa484b0992dcf09b366495ee98710048c61b5c81ec285a5b23b0c241da,Hibada Ku Qarsoon Naftaada,com.wHibadaKuQarsoonNaftaada_10231080,16,28,0,0,0,0;
98374,63063e0dea577738c6dca10f0932d0cec37955fb57e80d118fdd5ae9ff3cc211,Digital UP,com.digital.up,14,26,1,1,1,1;
98375,630647d483c354b4d3dc4a8d2f09211324e75b019f45ce2b6aaa569f7c6ef1c3,Flow,com.flowneuroscience.flow.droid,21,29,0,0,0,0;
98376,63065063d05614556316007661e45d37ca80a39796fd537552bc8b1e9c5eea5e,Video Chat,com.fake.video.chat,21,29,6,1,6,6;
98377,6306598e3e65f492fea828478639ba9bf8fc79ea8702e77ca322ec73f824beb3,SP+Segura,com.policiapopular.spsegura,16,28,0,0,0,0;
98378,630665f2f366d1cf635114d8ec23deac6701aab4a81dcfafcc9d2dfe69e10155,Vesuvius Volcanopedia,com.volcanex.VesuviusVolcanopedia,21,29,0,0,0,0;
98379,63067a842038fdb68b71c34d40cb1f79381a1b2ef192d3735f04dc2da195ccd1,Bleach,com.klab.bleach,14,26,0,0,0,0;
98380,6306810dbf48571a5b8c76798b60f3363e813aa17ba80714cac45524f6f0748c,ims Monitoring,ithings.ImsMon,19,27,0,0,0,0;
98381,6306901221f6b29a6807b83f23be47f36b53d199eb7272dcb58affeef6fd3b1e,花小钱优惠券,com.mall.marketmall,19,26,8,1,10,8;
98382,6306984e1da7cc0c4e568092f0e5d089ec94856d4658206b8955396ba8f4d42e,factorcontest,com.mathislife.factorcontest,16,27,0,0,0,0;
98383,63069d55bf6c0ce51535f9e5fbc51b7aae20386859693d7f0ccae340d59851fe,Infimax,com.logicmax.infimax,23,26,0,0,0,0;
98384,6306b0b0de4db629ba651542efbcacb95f964306164f05fc512fa0ce93279944,The IQ Game,com.urc.theiqgame,16,26,0,0,0,0;
98385,6306c732959d6b135aff4c9f7a312e041aa0ea708fa94acb497edd6a743ec3be,Valiant,net.cloudapp.valiant,14,29,0,0,0,0;
98386,6306c74557e26178a813cbbc55dc1294025b7942d37865ff66e98f123ce98a12,SCY-LDS REPORTS,com.appbuilder.u2910478p3079010,15,23,0,0,0,0;
98387,6306cd11b3110036b0267d32ccc97eb754eac4f816d8c5d3e2bb93f414655ddf,3on3 FreeStyle Basketball,com.uminton.basketball.local.us,15,26,1,1,1,1;
98388,6306ce4073ea47dc2e1308884139a03061966c4b022bff03f0ec45db4a08b070,Dr Dhananjay Damle,com.clevelandehealth.app.drdhananjaydamle,19,28,0,0,0,0;
98389,6306dad610a9bc1c822fcb22e3b24bb5e4857a81f70ba0b8f6f5ffadd11d0154,Easy Clean,com.clean.battery.speed.booster.security.memory,16,22,0,0,0,0;
98390,630713db8723bc3f708126201165ecf41c8f3a55eca63ed8b8342149a5f1036e,Coloring Book,com.foofoo.coloring,8,29,0,0,0,0;
98391,630719a56fdc89a23f89a9c312d37743d5331ec2819bbd4004011af467f87c9c,Fish Fantasy Match 3,com.tgs.ffm,16,28,0,0,1,0;
98392,6307272a4307239033d2c57313b581642c1b75bb4a887d7b82d8a44abde57bc7,Tery-Bit,com.TeryBit.TeryBit,16,28,0,0,0,0;
98393,630728d569615485c139039d88fcf719f9797bee33cc9c965e38fc12e0a8db15,Physique-chimie Cours vidéo,com.Appestudio19.Physique,19,29,0,0,1,0;
98394,63072ba3df3f01ae3126c34c0c3f4020787a3d94e4c5f9a2682350934fbbb93d,Learn English Speaking,com.softser.learnenglish,21,30,0,0,0,0;
98395,630738f7b17d09410265bfc15c76f65fc09a94ae5f4dfb66a4f418d4a519f571,Golden Farm,ru.playme8.dachniki,14,30,0,0,0,0;
98396,630749f272145f930f39cdc34f76f99c45fa54c9d030a1f9a64452753d77fa94,JagMR,com.JagMR,15,27,0,0,0,0;
98397,63074a17f81bead8e0c489f435907d40d4b888440f9339f46a15ed8298b78e80,Musee Orsay,air.com.dor.paris.vusiem,9,27,0,0,0,0;
98398,630755003263e67ce4fe2e1f4872323a31b0ac18121e31ec88c0c56f7f7659d9,Sociabble,brainsonic.sociabble.mobile.droid,19,28,0,0,0,0;
98399,63075a11b14dafc017865fb42cdd169e17e315f12afdfeffefdc193ae185d849,CrisisGo,com.linku.android.mobile_emergency.app.activity,11,26,0,0,0,0;
98400,630774920935294b4508b472970f4eef6ee941bd8e51be351cfec084447e125e,Conesher,conesher.kustom.pack,21,28,0,0,0,0;
98401,630779107901821e38174afb763a0e3b0d1c33ddc3696be360d8222072a08855,ClearMechanic Advanced,com.clearcheck.cmbeta,19,29,0,0,0,0;
98402,6307791528ca9be3e3001615dc0bf670302aecb748430bc0a3efed56606c7247,Kings of Denmark,com.do_apps.catalog_103,19,28,0,0,0,0;
98403,6307796ad9d67a4b10554b4cd2337839c6f5beb9e329d8ed690f0bf0e8983318,向上金服,com.xiangshang.xiangshang,16,28,1,1,1,1;
98404,6307840fc04e91875d5e7bcf7fdc8a0a46372112f9922f44c2b470feeb91380c,多问律师端,com.falvshuo,19,26,6,1,6,6;
98405,630786fbf9cece271d18414d6e659ed0d51ddb0082c9c0049db3fa86bacdaafa,Pull_Him_Out,io.kodular.sonishashankiam.Pull_Him_Out,19,29,1,1,2,1;
98406,63078c7e522f1a27999be8abad96639f09ea37aad6588c183d3bab7b919617ad,Uganda Knuckles Clicker,ru.rhythmgames.ugandaclicker,16,27,0,0,0,0;
98407,6307991a83cec44faf530bad6d4b70f884e0f867d88e9492bd1941f200169b66,互生系统,com.gy.amobile.restaurant,16,23,8,1,8,8;
98408,63079be5cae1c3e617eb89b227e0b14db925fe01204ed51c1a236c841f5c5441,Pain et pizza...Vos recettes,appinventor.ai_anon12808995160799.make_your_bread_Pains_et_pizzas_,19,29,0,0,0,0;
98409,6307a7c9aa15507c125fefdbf61044d65bb5ba5a5dc4565c1fef5dc4023f16de,Night Mode Screen,com.eyesprotector.nightscreen,16,28,0,0,0,0;
98410,6307bb6bcd521f9d9cae69ff031cf07fb8db834f129fbbc90c979ec09439c5f0,腾讯英语君,com.tencent.aiteachermiddleschool,20,28,1,1,1,1;
98411,6307bc960f4aeee6b64c1bc9b9ec0556f4ebb66ca2a95110b46e4ef0605c9ba9,不土不木规范,com.ytuymu,17,26,7,1,7,7;
98412,6307c6b549b2d6a75b89a18843d6ae3294b198d2dca531e8514217d97d55194c,元贝驾考小车,com.runbey.ybjkxc,17,26,2,1,2,2;
98413,6307c8308d732a3656319d687d690ffb3ea026caf82b633dfe694b380aaf6252,The Shave on Fifth,com.shaveonfifth.first,16,26,0,0,0,0;
98414,6307c86950177e31aa6a40da0e86832f7c0fd928f51eeb5bd4c0af62b1b6fb5c,Alp Mühendislik,com.mami.alpmuh,16,23,0,0,0,0;
98415,6307d1f4080996e709fef82f551c1918cff4e243cc4af6e4a267e220608ed7c0,Bison Print,com.bisonok.Bison_Print,26,26,0,0,0,0;
98416,6307d88fabfdc9be47aa6ef7db4d0a1aaebdc10394551f8dee5eb84e5bcf9c96,slink.io,com.apps2us.slither.slink.io,15,29,0,0,0,0;
98417,6307dee47b58c76cf71b96f1266f910cfcbd45a5235adfe148bd1f20a92949d6,Capo d'Orso,com.Cualeva.CapoDorso,22,28,0,0,0,0;
98418,6307e747cefa23b7c48dc5c09822b4c1f29b8f52db0ab394221cb17f8e76069c,Cosmo,com.cosmoconnected.cosmoconnected,21,27,1,1,1,1;
98419,6307ea0d704203ada7297d132b8b49238c9ccd380eba247e52051fcb9b959e7d,医学界医生站,cn.org.yxj.doctorstation,16,26,10,1,10,10;
98420,6307ee80cc98cb0d00bff0abd8ba5e27d4030dd69b269af31dc86bdb70ae0241,Wallpapers for phone,com.adil.fandecran,15,28,0,0,0,0;
98421,63081b8670cdc4c2a8116a273538ab74aba7131b4c961f42d78c6466d12c9924,Keutamaan Doa Kalimat Tammah Mesothelioma Law Firm,com.keutamaandoakalimattammah.kumpulanucapandoasaktialammaya.mesotheliomalawfirm,15,26,0,0,0,0;
98422,630822932946a0d89683ddd60ffef9745544f8a9a1cb6bdf10f5e06ce7372f23,人人播,io.dcloud.HBuilder.H52C912A3,8,27,1,1,1,1;
98423,63082a2afdb90f079b2c13727174814363128114752a82828c791b976e808e56,Map of Vancouver offline,org.mapapps.mapyourtown.vancouver,9,27,0,0,0,0;
98424,63083046537bc91ddc890b3e9ee9a08c18e56952f3dccf1182f775d5b73a7585,SuperNumbers,com.binibambini.NumbersMonstersLite,16,28,0,0,0,0;
98425,630831545e463b2de5463402db4b41088f5b0739fbe640d2e692613d006302dd,Battle Uhud,com.applicationformuslim.uhudbattle,9,22,0,0,0,0;
98426,630831caae9afd37b43e21756c11cda96aaa7ef5af762a27ccd411a31bb6fd7d,Eve Enchant Pixels,com.wEveEnchantPixels_9738715,16,28,0,0,0,0;
98427,63084875d77ac215b38a60ebb61c88d9fdd72ca8deef02b8eb244c9f178148fc,علم روحاني وعزائم الخاتم السليماني ومجربات بن سينا,com.elmrawhaniw.ahmedana5v,21,29,0,0,0,0;
98428,63084ddef40d2606da507ecfab68e82b51ec50aac721f150002c317f1a51a2df,Drive&ChezMoi,com.infomil.leclercdrive,21,29,0,0,0,0;
98429,6308574aec0013eb0a6f3ba735147891ca366710996d5f8c4e5466d260f39472,Samurai Fighter: Warrior of Usuki,com.bluecreazione.samuraifighter,16,27,1,1,1,1;
98430,6308601b4540b8ec4d5eeacf3937c346c7d331fd76d8f06fe3edb97aeb6974a5,Actual Guns Mod: More Weapons,com.andiecraft.weaponsactualgunsmdvmreweap,16,29,0,0,0,0;
98431,630863f3acfdfd74ed60eb494aa7f299581c83605d4b5b6e843a4362eeb8c05d,左手医生,com.kangfuzi.lefthanddoctor,19,25,7,1,8,7;
98432,63086405e1e0bb5e03a3b5fe0f465e3ca48dcdcb26753b1c1717a063d2184499,女孩起名取名字,com.haiyuan.girlnaming,22,28,4,1,4,4;
98433,6308793d5b8057df2e60180e4961cd8175d2029b088ef1d33de8ffe4a85758ba,League of Angels - Paradise Land,com.gta.nslm2,14,28,0,0,0,0;
98434,630879fd31295a23b54719545ae365124ede0a810dedc39a68b5b311e16e992d,PaintBall Battle,com.fa.paintball.battle.arena,16,26,0,0,0,0;
98435,63087bef847641a88db13d581dff918fa85ed681de80ecccad3a0177349e23fe,Nari adhikar smjho,com.nariadhikar.samjho,14,28,0,0,0,0;
98436,63088a3920fb1cada429478653631faa37f7a5ec2dc48ff0e02a694efdbc3386,e-Doc Browser,eDocBrowser.mro,15,25,0,0,0,0;
98437,63088e2d432bbedc541ac6dd2f2554c47bd4ec70f6575a171da90d5d19e5e6e0,恋爱话术,com.pieceapp.huashu,19,26,8,1,9,8;
98438,630890bf4986b3c58fd9624cbc856f8c242d1979c74c64056d95b01de491d23b,BMWX1CarRacingSimulator,com.Nitxgames.BMWX1CarRacingSimulator,16,28,0,0,0,0;
